Sub,word_ID_full,topic
conspiracy,444,50-41-17-2-1
conspiracy,446,195-4-2-2-1
conspiracy,447,579-41-17-2-1
conspiracy,448,622-27-17-2-1
conspiracy,449,455-9-8-2-1
conspiracy,454,490-15-11-1-1
conspiracy,455,270-102-6-1-1
conspiracy,456,144-24-14-1-1
conspiracy,457,650-112-6-1-1
conspiracy,460,583-118-2-2-1
conspiracy,462,583-118-2-2-1
conspiracy,463,737-121-18-3-1
conspiracy,468,583-118-2-2-1
conspiracy,469,583-118-2-2-1
conspiracy,470,590-119-1-1-1
conspiracy,474,734-95-18-3-1
conspiracy,476,592-101-2-2-1
conspiracy,487,358-60-15-1-1
conspiracy,488,442-63-6-1-1
conspiracy,489,497-118-2-2-1
conspiracy,492,717-50-10-1-1
conspiracy,494,229-65-6-1-1
conspiracy,495,441-65-6-1-1
conspiracy,496,441-65-6-1-1
conspiracy,497,717-50-10-1-1
conspiracy,498,299-91-19-1-1
conspiracy,499,650-112-6-1-1
conspiracy,501,292-11-15-1-1
conspiracy,506,237-4-2-2-1
conspiracy,507,759-114-4-3-1
conspiracy,508,230-82-11-1-1
conspiracy,510,687-15-11-1-1
conspiracy,512,776-74-13-2-1
conspiracy,514,194-82-11-1-1
conspiracy,515,520-32-7-1-1
conspiracy,523,626-82-11-1-1
conspiracy,526,551-120-5-1-1
conspiracy,528,687-15-11-1-1
conspiracy,537,80-57-14-1-1
conspiracy,538,754-108-14-1-1
conspiracy,539,55-15-11-1-1
conspiracy,540,750-56-10-1-1
conspiracy,541,350-14-10-1-1
conspiracy,542,350-14-10-1-1
conspiracy,544,806-90-6-1-1
conspiracy,545,161-52-6-1-1
conspiracy,547,554-9-8-2-1
conspiracy,548,717-50-10-1-1
conspiracy,552,579-41-17-2-1
conspiracy,553,751-27-17-2-1
conspiracy,555,352-27-17-2-1
conspiracy,557,579-41-17-2-1
conspiracy,560,301-99-19-1-1
conspiracy,561,579-41-17-2-1
conspiracy,563,421-28-7-1-1
conspiracy,564,591-52-6-1-1
conspiracy,565,488-33-16-1-1
conspiracy,566,358-60-15-1-1
conspiracy,567,421-28-7-1-1
conspiracy,568,426-28-7-1-1
conspiracy,569,106-69-11-1-1
conspiracy,570,423-107-11-1-1
conspiracy,571,236-98-7-1-1
conspiracy,572,254-100-5-1-1
conspiracy,574,689-52-6-1-1
conspiracy,576,689-52-6-1-1
conspiracy,579,731-89-7-1-1
conspiracy,580,527-70-9-1-1
conspiracy,581,82-53-8-2-1
conspiracy,583,676-63-6-1-1
conspiracy,585,731-89-7-1-1
conspiracy,586,313-104-9-1-1
conspiracy,587,107-70-9-1-1
conspiracy,588,107-70-9-1-1
conspiracy,589,107-70-9-1-1
conspiracy,590,107-70-9-1-1
conspiracy,593,539-117-12-3-1
conspiracy,594,107-70-9-1-1
conspiracy,595,805-18-9-1-1
conspiracy,596,777-62-6-1-1
conspiracy,597,571-54-13-2-1
conspiracy,599,468-32-7-1-1
conspiracy,600,183-85-11-1-1
conspiracy,602,223-1-1-1-1
conspiracy,605,633-29-13-2-1
conspiracy,609,765-77-14-1-1
conspiracy,610,771-103-11-1-1
conspiracy,611,30-28-7-1-1
conspiracy,615,285-73-13-2-1
conspiracy,616,441-65-6-1-1
conspiracy,617,146-44-1-1-1
conspiracy,618,748-116-7-1-1
conspiracy,619,585-1-1-1-1
conspiracy,620,473-117-12-3-1
conspiracy,621,192-54-13-2-1
conspiracy,622,258-51-13-2-1
conspiracy,623,647-54-13-2-1
conspiracy,624,79-56-10-1-1
conspiracy,625,273-99-19-1-1
conspiracy,626,273-99-19-1-1
conspiracy,627,146-44-1-1-1
conspiracy,628,677-50-10-1-1
conspiracy,629,387-64-13-2-1
conspiracy,630,678-77-14-1-1
conspiracy,631,677-50-10-1-1
conspiracy,633,400-31-15-1-1
conspiracy,634,413-27-17-2-1
conspiracy,635,205-94-3-1-1
conspiracy,637,12-12-1-1-1
conspiracy,638,431-110-19-1-1
conspiracy,640,474-24-14-1-1
conspiracy,641,96-25-15-1-1
conspiracy,644,158-85-11-1-1
conspiracy,648,400-31-15-1-1
conspiracy,649,96-25-15-1-1
conspiracy,650,524-119-1-1-1
conspiracy,654,725-77-14-1-1
conspiracy,655,725-77-14-1-1
conspiracy,656,806-90-6-1-1
conspiracy,659,592-101-2-2-1
conspiracy,662,551-120-5-1-1
conspiracy,665,15-14-10-1-1
conspiracy,666,433-108-14-1-1
conspiracy,667,801-13-9-1-1
conspiracy,668,422-17-12-3-1
conspiracy,669,15-14-10-1-1
conspiracy,670,356-24-14-1-1
conspiracy,671,695-73-13-2-1
conspiracy,673,475-44-1-1-1
conspiracy,675,229-65-6-1-1
conspiracy,676,248-72-1-1-1
conspiracy,678,248-72-1-1-1
conspiracy,679,570-2-2-2-1
conspiracy,680,248-72-1-1-1
conspiracy,681,248-72-1-1-1
conspiracy,682,660-12-1-1-1
conspiracy,683,208-47-18-3-1
conspiracy,684,115-72-1-1-1
conspiracy,685,248-72-1-1-1
conspiracy,687,189-4-2-2-1
conspiracy,689,585-1-1-1-1
conspiracy,690,537-85-11-1-1
conspiracy,693,36-25-15-1-1
conspiracy,694,36-25-15-1-1
conspiracy,695,118-44-1-1-1
conspiracy,698,448-69-11-1-1
conspiracy,737,744-70-9-1-1
conspiracy,744,781-13-9-1-1
conspiracy,747,89-62-6-1-1
conspiracy,751,785-90-6-1-1
conspiracy,752,623-61-1-1-1
conspiracy,756,527-70-9-1-1
conspiracy,764,257-81-10-1-1
conspiracy,765,782-121-18-3-1
conspiracy,766,633-29-13-2-1
conspiracy,767,659-93-5-1-1
conspiracy,777,596-82-11-1-1
conspiracy,778,771-103-11-1-1
conspiracy,779,19-18-9-1-1
conspiracy,784,699-1-1-1-1
conspiracy,786,542-116-7-1-1
conspiracy,794,415-36-2-2-1
conspiracy,797,551-120-5-1-1
conspiracy,798,551-120-5-1-1
conspiracy,800,614-107-11-1-1
conspiracy,801,277-103-11-1-1
conspiracy,802,571-54-13-2-1
conspiracy,805,592-101-2-2-1
conspiracy,806,215-27-17-2-1
conspiracy,807,238-29-13-2-1
conspiracy,808,594-64-13-2-1
conspiracy,809,273-99-19-1-1
conspiracy,812,220-16-7-1-1
conspiracy,813,580-44-1-1-1
conspiracy,817,580-44-1-1-1
conspiracy,818,446-115-11-1-1
conspiracy,819,808-114-4-3-1
conspiracy,820,334-60-15-1-1
conspiracy,829,347-8-7-1-1
conspiracy,833,604-19-6-1-1
conspiracy,834,604-19-6-1-1
conspiracy,836,419-110-19-1-1
conspiracy,844,537-85-11-1-1
conspiracy,848,19-18-9-1-1
conspiracy,849,19-18-9-1-1
conspiracy,850,150-81-10-1-1
conspiracy,851,19-18-9-1-1
conspiracy,852,19-18-9-1-1
conspiracy,859,629-69-11-1-1
conspiracy,861,750-56-10-1-1
conspiracy,862,627-91-19-1-1
conspiracy,863,420-68-5-1-1
conspiracy,865,274-97-9-1-1
conspiracy,868,583-118-2-2-1
conspiracy,869,737-121-18-3-1
conspiracy,870,697-61-1-1-1
conspiracy,881,139-3-3-1-1
conspiracy,882,139-3-3-1-1
conspiracy,883,551-120-5-1-1
conspiracy,884,698-99-19-1-1
conspiracy,886,106-69-11-1-1
conspiracy,890,697-61-1-1-1
conspiracy,892,518-3-3-1-1
conspiracy,893,426-28-7-1-1
conspiracy,894,756-114-4-3-1
conspiracy,895,756-114-4-3-1
conspiracy,896,358-60-15-1-1
conspiracy,898,15-14-10-1-1
conspiracy,902,794-100-5-1-1
conspiracy,903,794-100-5-1-1
conspiracy,904,697-61-1-1-1
conspiracy,907,809-107-11-1-1
conspiracy,911,173-41-17-2-1
conspiracy,912,387-64-13-2-1
conspiracy,913,287-81-10-1-1
conspiracy,914,774-7-6-1-1
conspiracy,915,485-85-11-1-1
conspiracy,916,439-17-12-3-1
conspiracy,917,737-121-18-3-1
conspiracy,918,783-121-18-3-1
conspiracy,919,194-82-11-1-1
conspiracy,920,600-1-1-1-1
conspiracy,922,600-1-1-1-1
conspiracy,923,420-68-5-1-1
conspiracy,924,34-30-7-1-1
conspiracy,928,733-107-11-1-1
conspiracy,930,396-81-10-1-1
conspiracy,936,489-12-1-1-1
conspiracy,937,621-92-10-1-1
conspiracy,939,60-48-14-1-1
conspiracy,940,118-44-1-1-1
conspiracy,941,788-107-11-1-1
conspiracy,942,518-3-3-1-1
conspiracy,943,443-103-11-1-1
conspiracy,945,335-90-6-1-1
conspiracy,947,313-104-9-1-1
